S_no_vax_0,S_no_vax_1,S_no_vax_2,S_no_vax_3,S_vax_0,S_vax_1,S_vax_2,S_vax_3,E_wild_0,E_wild_1,E_wild_2,E_wild_3,E_VOC_0,E_VOC_1,E_VOC_2,E_VOC_3,E_wild_vax_0,E_wild_vax_1,E_wild_vax_2,E_wild_vax_3,E_VOC_vax_0,E_VOC_vax_1,E_VOC_vax_2,E_VOC_vax_3,I_p_wild_0,I_p_wild_1,I_p_wild_2,I_p_wild_3,I_p_VOC_0,I_p_VOC_1,I_p_VOC_2,I_p_VOC_3,I_p_wild_vax_0,I_p_wild_vax_1,I_p_wild_vax_2,I_p_wild_vax_3,I_p_VOC_vax_0,I_p_VOC_vax_1,I_p_VOC_vax_2,I_p_VOC_vax_3,I_as_wild_0,I_as_wild_1,I_as_wild_2,I_as_wild_3,I_as_VOC_0,I_as_VOC_1,I_as_VOC_2,I_as_VOC_3,I_as_wild_vax_0,I_as_wild_vax_1,I_as_wild_vax_2,I_as_wild_vax_3,I_as_VOC_vax_0,I_as_VOC_vax_1,I_as_VOC_vax_2,I_as_VOC_vax_3,I_ps_wild_0,I_ps_wild_1,I_ps_wild_2,I_ps_wild_3,I_ps_VOC_0,I_ps_VOC_1,I_ps_VOC_2,I_ps_VOC_3,I_ps_wild_vax_0,I_ps_wild_vax_1,I_ps_wild_vax_2,I_ps_wild_vax_3,I_ps_VOC_vax_0,I_ps_VOC_vax_1,I_ps_VOC_vax_2,I_ps_VOC_vax_3,I_ms_wild_0,I_ms_wild_1,I_ms_wild_2,I_ms_wild_3,I_ms_VOC_0,I_ms_VOC_1,I_ms_VOC_2,I_ms_VOC_3,I_ms_wild_vax_0,I_ms_wild_vax_1,I_ms_wild_vax_2,I_ms_wild_vax_3,I_ms_VOC_vax_0,I_ms_VOC_vax_1,I_ms_VOC_vax_2,I_ms_VOC_vax_3,I_ss_wild_0,I_ss_wild_1,I_ss_wild_2,I_ss_wild_3,I_ss_VOC_0,I_ss_VOC_1,I_ss_VOC_2,I_ss_VOC_3,I_ss_wild_vax_0,I_ss_wild_vax_1,I_ss_wild_vax_2,I_ss_wild_vax_3,I_ss_VOC_vax_0,I_ss_VOC_vax_1,I_ss_VOC_vax_2,I_ss_VOC_vax_3,H_wild_0,H_wild_1,H_wild_2,H_wild_3,H_VOC_0,H_VOC_1,H_VOC_2,H_VOC_3,H_wild_vax_0,H_wild_vax_1,H_wild_vax_2,H_wild_vax_3,H_VOC_vax_0,H_VOC_vax_1,H_VOC_vax_2,H_VOC_vax_3,R_wild_0,R_wild_1,R_wild_2,R_wild_3,R_VOC_0,R_VOC_1,R_VOC_2,R_VOC_3,R_wild_vax_0,R_wild_vax_1,R_wild_vax_2,R_wild_vax_3,R_VOC_vax_0,R_VOC_vax_1,R_VOC_vax_2,R_VOC_vax_3
1373876.0,1186935.0,5075171,1660954,0.0,0.0,0.0,0.0,1041,1948,9699,1144,833,1635,7615,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417,930,3704,473,355,537,2951,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,659,2515,344,195,444,1870,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,866,759,104,334,601,514,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199,254,0.0,0.0,2092,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,139,0.0,0.0,123,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,127,0.0,0.0,126,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208899,349560,2109763,221376,3345,5885,29647,3108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390074.0,1234202.0,5030320,1664424,0.0,0.0,0.0,0.0,1016,1917,8885,1111,1032,1937,8525,896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,774,4140,477,365,720,3210,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,554,2604,283,199,429,1708,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,884,725,96,360,625,537,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015,300,0.0,0.0,1788,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,130,0.0,0.0,128,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,124,0.0,0.0,96,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192291,301435,2157179,217479,3460,6523,26892,3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399678.0,1194482.0,5081644,1640111,0.0,0.0,0.0,0.0,1130,2021,9112,1225,1034,1907,8180,996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,855,3523,460,322,705,3021,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,532,2729,338,201,469,1626,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,913,835,96,358,622,574,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289,282,0.0,0.0,2131,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,133,0.0,0.0,139,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,136,0.0,0.0,100,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183010,340033,2104002,241560,3137,7461,28835,3620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385620.0,1238885.0,4999199,1653901,0.0,0.0,0.0,0.0,1093,1888,8734,1085,1051,1812,8892,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,863,4315,426,394,650,3119,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,524,2794,323,251,400,2038,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,824,840,87,257,597,511,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898,268,0.0,0.0,2003,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,135,0.0,0.0,126,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,144,0.0,0.0,135,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196654,296781,2182171,227969,3398,6776,31972,3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387571.0,1244431.0,5148421,1661633,0.0,0.0,0.0,0.0,1115,1951,9654,1146,1131,1621,7402,962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528,908,3803,513,353,765,3020,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,596,2826,328,204,339,1833,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,698,761,93,294,687,419,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636,271,0.0,0.0,2239,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,124,0.0,0.0,128,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,117,0.0,0.0,120,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194605,292423,2038306,220185,3472,5581,28221,3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378952.0,1261586.0,5166016,1653997,0.0,0.0,0.0,0.0,934,1941,8320,1095,950,1839,8090,1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,895,3633,485,365,692,3529,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,600,2506,348,224,402,1873,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,850,760,99,285,646,572,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244,259,0.0,0.0,1750,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,99,0.0,0.0,139,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,123,0.0,0.0,145,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204007,274233,2021780,227787,3136,6316,27386,3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388295.0,1203800.0,5027156,1649387,0.0,0.0,0.0,0.0,1116,2020,8608,1017,904,1399,8017,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542,854,3847,505,382,658,3011,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,495,2683,331,183,409,1730,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,828,799,101,306,689,522,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3336,254,0.0,0.0,2090,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,120,0.0,0.0,135,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,140,0.0,0.0,130,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194165,332026,2156139,232412,3377,6822,31584,3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402454.0,1249378.0,5018560,1641793,0.0,0.0,0.0,0.0,930,1940,8359,1159,866,1700,7946,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,840,4085,534,377,665,2835,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,563,2706,315,187,388,1655,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,924,880,94,289,695,522,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305,241,0.0,0.0,2289,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,132,0.0,0.0,130,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,137,0.0,0.0,145,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180358,286976,2168869,239717,3461,5931,27492,3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395329.0,1203770.0,5044294,1670239,0.0,0.0,0.0,0.0,900,1816,8481,1094,777,1842,8086,859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,887,3545,537,321,676,3370,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,596,2462,323,209,445,1858,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,876,785,104,328,572,555,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124,261,0.0,0.0,2082,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,137,0.0,0.0,120,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,148,0.0,0.0,124,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187474,331574,2140196,211670,3472,6946,30671,3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379225.0,1244070.0,5084572,1655817,0.0,0.0,0.0,0.0,976,2062,6747,1105,924,1728,8205,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,851,3716,445,316,684,3457,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,589,2938,339,206,379,1858,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,891,782,120,270,611,457,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3349,231,0.0,0.0,2120,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,111,0.0,0.0,142,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,117,0.0,0.0,121,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203868,291674,2101834,225750,2845,6461,29454,3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371112.0,1227579.0,5115073,1654556,0.0,0.0,0.0,0.0,1019,2055,7971,912,965,1650,6967,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,853,4419,440,411,796,3262,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,583,2592,346,217,376,1696,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476,844,680,85,321,670,628,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292,270,0.0,0.0,2087,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,115,0.0,0.0,126,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,134,0.0,0.0,141,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211235,308367,2071974,227647,3468,6227,28859,3510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368722.0,1204300.0,5168445,1651656,0.0,0.0,0.0,0.0,968,2247,9128,1059,747,1807,8234,935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476,971,3842,521,354,752,2805,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,602,2499,335,230,406,1544,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,855,691,107,272,597,600,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083,280,0.0,0.0,1908,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,117,0.0,0.0,126,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,145,0.0,0.0,124,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214252,330538,2016675,229971,3186,6925,30092,3789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344074.0,1210244.0,5105943,1635945,0.0,0.0,0.0,0.0,1022,1946,8480,1068,979,1677,7053,1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417,817,4226,491,305,671,3414,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,575,2733,304,227,442,1696,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,896,779,94,306,584,574,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004,275,0.0,0.0,2016,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,137,0.0,0.0,141,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,133,0.0,0.0,117,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238212,325027,2078999,245790,3698,7121,30585,3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376938.0,1162808.0,5230943,1652670,0.0,0.0,0.0,0.0,1020,1948,9427,1148,902,1742,7194,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,920,3423,493,399,728,2936,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,598,2771,325,212,462,1941,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,857,896,81,281,626,524,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989,238,0.0,0.0,2343,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,125,0.0,0.0,143,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,116,0.0,0.0,139,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205482,372871,1957311,229861,3579,6440,26826,2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376360.0,1234183.0,5103872,1664155,0.0,0.0,0.0,0.0,1097,1973,9576,1143,951,1861,8154,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,857,3599,494,340,725,2917,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,632,2646,320,230,409,1773,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449,871,829,89,326,619,529,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265,258,0.0,0.0,1929,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,118,0.0,0.0,131,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,118,0.0,0.0,78,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206127,300646,2079383,217707,3347,7224,31067,3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360752.0,1245086.0,5091899,1661810,0.0,0.0,0.0,0.0,1083,1983,9731,1154,908,1749,7645,888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,821,4038,513,332,663,3078,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,586,2671,342,210,406,1951,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,833,758,110,324,523,417,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190,279,0.0,0.0,2291,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,114,0.0,0.0,157,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,131,0.0,0.0,124,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221461,290395,2093855,220039,3678,6955,27960,3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373951.0,1215613.0,5210468,1655990,0.0,0.0,0.0,0.0,1043,1900,8758,1197,1039,2015,8836,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,825,3602,445,324,745,3488,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,516,2750,330,203,368,1773,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,829,831,109,311,603,576,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2874,276,0.0,0.0,1928,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,139,0.0,0.0,127,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,142,0.0,0.0,136,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208066,320077,1972769,225777,3791,6509,30867,3450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383060.0,1252436.0,4870122,1645392,0.0,0.0,0.0,0.0,1042,2002,9079,1080,833,1881,8162,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,796,3228,518,358,793,3019,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,650,2754,332,195,425,2057,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,865,732,106,321,597,465,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117,279,0.0,0.0,1778,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,148,0.0,0.0,107,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,138,0.0,0.0,115,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199766,283105,2318905,236129,3249,6450,26097,3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382683.0,1269143.0,5185782,1651305,0.0,0.0,0.0,0.0,1030,2007,8508,1223,771,1820,7760,1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,776,3833,480,326,600,3010,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,586,2662,307,206,465,1801,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478,949,864,123,341,560,559,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992,254,0.0,0.0,1819,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,119,0.0,0.0,101,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,154,0.0,0.0,132,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199947,266676,1998558,230410,3374,6418,31349,3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367697.0,1257219.0,5183448,1649133,0.0,0.0,0.0,0.0,1102,2013,9060,1173,913,1830,7314,1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,859,3547,475,326,719,3269,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,589,2782,332,171,424,1746,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,798,745,91,316,609,514,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291,301,0.0,0.0,2226,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,148,0.0,0.0,120,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,136,0.0,0.0,120,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214807,278025,2001601,232509,3449,6915,29962,3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386379.0,1245474.0,5138217,1667495,0.0,0.0,0.0,0.0,970,2116,9479,1098,931,1923,9297,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,884,3801,539,363,675,3086,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,614,2936,279,197,454,1829,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,965,832,99,322,643,541,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2949,277,0.0,0.0,1820,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,106,0.0,0.0,118,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,136,0.0,0.0,111,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196048,290010,2045747,214710,3617,6242,28998,3223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370529.0,1250695.0,5100578,1667901,0.0,0.0,0.0,0.0,1189,1976,9254,1147,879,1945,8616,858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,885,3914,484,342,746,3221,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,578,2890,286,201,416,1531,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,874,780,90,286,516,593,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989,262,0.0,0.0,1965,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,129,0.0,0.0,153,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,158,0.0,0.0,140,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212036,283823,2080352,214896,3345,7546,32788,2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380183.0,1207963.0,5210159,1645319,0.0,0.0,0.0,0.0,983,1965,8127,1202,950,1842,7766,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,882,4075,488,323,633,3256,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,597,2874,338,154,363,1951,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,811,849,106,243,622,505,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236,261,0.0,0.0,2363,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,108,0.0,0.0,117,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,132,0.0,0.0,102,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202543,327909,1973290,237005,3356,6413,31091,3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402185.0,1260908.0,5057891,1637094,0.0,0.0,0.0,0.0,1095,2138,9769,1112,922,1458,6709,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,976,3640,470,395,767,3103,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,552,2447,329,258,420,1858,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,979,819,79,325,565,485,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904,274,0.0,0.0,1977,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,142,0.0,0.0,128,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,118,0.0,0.0,126,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180196,274546,2126953,244659,3444,6691,30949,3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399017.0,1213474.0,5104230,1649265,0.0,0.0,0.0,0.0,1122,2053,8860,1185,964,1760,6555,1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,880,3560,489,358,608,3036,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,500,2610,329,209,433,1691,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,870,819,95,276,518,561,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937,261,0.0,0.0,1995,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,116,0.0,0.0,128,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,124,0.0,0.0,128,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183488,322512,2083915,232630,3403,6392,28709,3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383685.0,1241918.0,5132309,1657416,0.0,0.0,0.0,0.0,1020,1932,9775,1174,936,1739,7091,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456,836,3829,464,375,656,2635,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,532,2571,351,189,405,1746,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,704,828,103,356,529,496,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921,280,0.0,0.0,1891,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,136,0.0,0.0,137,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,139,0.0,0.0,114,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198589,294543,2052683,224069,3661,6206,30725,3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368801.0,1286446.0,4900967,1667571,0.0,0.0,0.0,0.0,1081,1788,8570,1213,918,1779,8455,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,872,4055,516,378,683,3168,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,592,2714,352,220,367,1924,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443,897,764,75,302,544,563,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103,263,0.0,0.0,1959,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,153,0.0,0.0,137,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,162,0.0,0.0,118,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213773,250352,2282459,214290,3363,5680,30785,3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
