,0,1,2,3,4,p1,median,p2,time
92,925.0,1058.0,1091.0,978.0,931.0,925.6,978.0,1087.7,2022-01-03
93,994.0,1171.0,1225.0,1111.0,942.0,947.2,1111.0,1219.6,2022-01-04
94,1154.0,1348.0,1341.0,1173.0,1085.0,1091.9,1173.0,1347.3,2022-01-05
95,1237.0,1458.0,1513.0,1312.0,1204.0,1207.3,1312.0,1507.5,2022-01-06
96,1343.0,1529.0,1607.0,1398.0,1379.0,1346.6,1398.0,1599.2,2022-01-07
97,1515.0,1661.0,1630.0,1474.0,1344.0,1357.0,1515.0,1657.9,2022-01-08
98,1521.0,1636.0,1660.0,1521.0,1536.0,1521.0,1536.0,1657.6,2022-01-09
99,1545.0,1717.0,1770.0,1516.0,1508.0,1508.8,1545.0,1764.7,2022-01-10
100,1643.0,1800.0,1807.0,1607.0,1657.0,1610.6,1657.0,1806.3,2022-01-11
101,1636.0,1788.0,1882.0,1651.0,1636.0,1636.0,1651.0,1872.6,2022-01-12
102,1721.0,1890.0,1880.0,1717.0,1731.0,1717.4,1731.0,1889.0,2022-01-13
103,1779.0,1986.0,1906.0,1779.0,1707.0,1714.2,1779.0,1978.0,2022-01-14
104,1792.0,1983.0,1908.0,1810.0,1845.0,1793.8,1845.0,1975.5,2022-01-15
105,1912.0,2024.0,2041.0,1881.0,1876.0,1876.5,1912.0,2039.3,2022-01-16
106,1919.0,2041.0,2085.0,1967.0,1960.0,1923.1,1967.0,2080.6,2022-01-17
107,1971.0,2157.0,2170.0,1943.0,2003.0,1945.8,2003.0,2168.7,2022-01-18
108,2183.0,2132.0,2133.0,2003.0,2078.0,2010.5,2132.0,2178.0,2022-01-19
109,2094.0,2150.0,2281.0,2009.0,2177.0,2017.5,2150.0,2270.6,2022-01-20
110,2180.0,2266.0,2238.0,2085.0,2213.0,2094.5,2213.0,2263.2,2022-01-21
111,2250.0,2188.0,2301.0,2071.0,2242.0,2082.7,2242.0,2295.9,2022-01-22
112,2244.0,2181.0,2296.0,2140.0,2282.0,2144.1,2244.0,2294.6,2022-01-23
113,2295.0,2208.0,2265.0,2095.0,2245.0,2106.3,2245.0,2292.0,2022-01-24
114,2301.0,2140.0,2270.0,2150.0,2292.0,2141.0,2270.0,2300.1,2022-01-25
115,2270.0,2259.0,2245.0,2059.0,2294.0,2077.6,2259.0,2291.6,2022-01-26
116,2315.0,2165.0,2266.0,2011.0,2407.0,2026.4,2266.0,2397.8,2022-01-27
117,2236.0,2197.0,2186.0,2086.0,2359.0,2096.0,2197.0,2346.7,2022-01-28
118,2309.0,2135.0,2155.0,2097.0,2177.0,2100.8,2155.0,2295.8,2022-01-29
119,2303.0,2045.0,2165.0,2030.0,2218.0,2031.5,2165.0,2294.5,2022-01-30
120,2186.0,2083.0,2158.0,1991.0,2217.0,2000.2,2158.0,2213.9,2022-01-31
121,2303.0,2052.0,1976.0,1895.0,2173.0,1903.1,2052.0,2290.0,2022-02-01
122,2255.0,2022.0,2053.0,1939.0,2160.0,1947.3,2053.0,2245.5,2022-02-02
123,2262.0,1911.0,1955.0,1958.0,2120.0,1915.4,1958.0,2247.8,2022-02-03
124,2122.0,1862.0,1938.0,1830.0,2157.0,1833.2,1938.0,2153.5,2022-02-04
125,2038.0,1803.0,1753.0,1793.0,2066.0,1757.0,1803.0,2063.2,2022-02-05
126,2049.0,1761.0,1873.0,1816.0,2044.0,1766.5,1873.0,2048.5,2022-02-06
127,2002.0,1733.0,1800.0,1693.0,1960.0,1697.0,1800.0,1997.8,2022-02-07
128,1898.0,1628.0,1654.0,1672.0,1965.0,1630.6,1672.0,1958.3,2022-02-08
129,1887.0,1581.0,1592.0,1622.0,1799.0,1582.1,1622.0,1878.2,2022-02-09
130,1787.0,1503.0,1542.0,1604.0,1782.0,1506.9,1604.0,1786.5,2022-02-10
131,1783.0,1487.0,1551.0,1516.0,1760.0,1489.9,1551.0,1780.7,2022-02-11
132,1631.0,1415.0,1397.0,1518.0,1632.0,1398.8,1518.0,1631.9,2022-02-12
133,1590.0,1342.0,1394.0,1381.0,1600.0,1345.9,1394.0,1599.0,2022-02-13
134,1586.0,1235.0,1306.0,1273.0,1492.0,1238.8,1306.0,1576.6,2022-02-14
135,1433.0,1224.0,1233.0,1272.0,1409.0,1224.9,1272.0,1430.6,2022-02-15
136,1454.0,1123.0,1141.0,1230.0,1420.0,1124.8,1230.0,1450.6,2022-02-16
137,1332.0,1112.0,1123.0,1115.0,1383.0,1112.3,1123.0,1377.9,2022-02-17
138,1252.0,1034.0,1063.0,1211.0,1295.0,1036.9,1211.0,1290.7,2022-02-18
139,1210.0,971.0,950.0,1125.0,1225.0,952.1,1125.0,1223.5,2022-02-19
