ch-median,ch-p1,ch-p2,teen-median,teen-p1,teen-p2,adu-median,adu-p1,adu-p2,sen-median,sen-p1,sen-p2,all-median,all-p1,all-p2,adu+sen-median,adu+sen-p1,adu+sen-p2,time
3.50441749939069,2.341620765293688,4.306298440165731,7.292143755898081,5.331815429380308,8.555811969172696,9.539246203904556,6.465679636659437,11.65376206616052,6.447558165464952,4.261652977031146,7.972395376495948,7.91203137279073,5.376231643989707,9.653513644698519,8.71208153696382,5.876587576738919,10.669806687461504,2020-10-07
3.539300511820619,2.389454971971728,4.327529856202777,7.401336898395722,5.480587842088707,8.62695619691727,9.631137472885033,6.594226884490238,11.710446922451192,6.504820486136921,4.340228573552367,8.007384784063031,7.991126708476509,5.486195471285267,9.70194650754272,8.794529433969762,5.991778405817257,10.720692786044939,2020-10-08
3.5762186205215696,2.4413435291250303,4.351091579332195,7.519990563070148,5.640390059767222,8.703074079899338,9.728381236442516,6.731372627440346,11.77100033893709,6.564989221734929,4.424498810674199,8.045201813721844,8.075044300969228,5.603819436953942,9.754221420096458,8.88204954999702,6.1147915880237615,10.775169222974984,2020-10-09
3.6164818425542284,2.4955940775042653,4.376097672434803,7.645808430324001,5.813067788612772,8.784849009122365,9.834456344902387,6.879786198481563,11.835360086767892,6.629707128521519,4.516223518917714,8.085236192670777,8.166296593062853,5.730952124135168,9.809814128542149,8.977236604215921,6.248053364591819,10.833027288260185,2020-10-10
3.659164026322203,2.553960516695101,4.402529246892517,7.779490405787984,5.995219015413652,8.86869731047499,9.946119848156183,7.038871136117136,11.903909842733187,6.698925890136029,4.613453876458782,8.12817903069947,8.26257993435752,5.866739063438989,9.869229895064485,9.077556473883932,6.3906058152703,10.894732829356483,2020-10-11
3.704155495978552,2.61694887886912,4.4309535705581276,7.9121657754010695,6.188032006920414,8.957176391947153,10.064864425162689,7.206441770607374,11.975257253253792,6.771259198691742,4.717174422061993,8.173278636735299,8.36444211596838,6.010322665146309,9.93111723192135,9.184119762382533,6.54111060338148,10.959064728905487,2020-10-12
3.7506275895686083,2.6842517669997563,4.461179929320009,8.068362692670652,6.395178122050961,9.053587606165461,10.19060737527115,7.386971258134491,12.05174844088937,6.850702445551178,4.829229539879581,8.22148256894373,8.472926329414303,6.16494811008213,9.997737876943463,9.297476804482148,6.703338267140842,11.027995301293384,2020-10-13
3.802930782354375,2.756333170850597,4.494758713136729,8.2329191569676,6.6169097986788294,9.157983642654923,10.32467597613883,7.579867611171367,12.133035859544465,6.935007061621943,4.946933211922992,8.272754775886417,8.588830762593032,6.329818019322927,10.071078593771666,9.418262372598495,6.876137126735939,11.10126025669044,2020-10-14
3.8581586643919086,2.8343172678527906,4.530321715817694,8.413534130229632,6.851526423403586,9.268381173324945,10.467249186550976,7.78452813177874,12.22326145607375,7.0241210139002455,5.0744984390098855,8.327117557422136,8.711845693945792,6.505671525648336,10.149029885819065,9.546506268253433,7.060191623785588,11.180585848250649,2020-10-15
3.9179990251035828,2.9174098220814044,4.567849134779429,8.593779490405788,7.102319125511167,9.384416089965399,10.619400759219088,8.004864560737527,12.319590496203903,7.1195346762803835,5.211329629079016,8.384936631234668,8.842924942601353,6.694567391404842,10.232393253925451,9.683559493771481,7.25820877952834,11.267605298710588,2020-10-16
3.9807092371435533,3.0058134291981475,4.607738849622227,8.790893362692671,7.3673116546083675,9.506761560239068,10.780760574837311,8.23994651572668,12.422191160520606,7.222292425481306,5.356222589756931,8.448120865234518,8.983564725642172,6.896135299012281,10.320973504168142,9.829653507639124,7.4695795005264936,11.360001986768122,2020-10-17
4.046782841823056,3.0998854496709725,4.6504920180355835,9.000440390059767,7.651076203208556,9.641005819440075,10.95375,8.491189940347072,12.531354731561823,7.331394484501598,5.510431130602839,8.516448375826952,9.132951446137726,7.109821332264974,10.41521453225881,9.98556712296108,7.695207368922973,11.458250899012574,2020-10-18
4.102126492810139,3.1795159029978066,4.686377041189374,9.087928593897452,7.771592481912551,9.697353727587291,11.11242543383948,8.718664723427333,12.630190821583515,7.439567382739909,5.665324277112911,8.583043373225301,9.264495277131454,7.29252284389109,10.495057860918068,10.13074424333936,7.902568146146663,11.548469592513856,2020-10-19
4.162155739702657,3.2647739458932485,4.724033329271265,9.178987102862536,7.899145957848379,9.756702972632903,11.28703226681128,8.959275216919739,12.734956616052061,7.557463019400877,5.829127518025719,8.655083438638222,9.405232907530394,7.486491324714549,10.579763047598501,10.290193312538493,8.122649603639758,11.644488456877198,2020-10-20
4.2257981964416285,3.3539918961735316,4.76364946380697,9.275408933626927,8.031343976093112,9.817635262661215,11.46818194143167,9.211629745119305,12.843550027114967,7.6825577938006395,6.001430535939939,8.729878279937559,9.55151085566359,7.689768980076121,10.667739109666087,10.456360638149922,8.353607970913714,11.744048189060855,2020-10-21
4.292401901048014,3.443914209115281,4.803511759688033,9.370588235294118,8.165597279018561,9.87958162944322,11.66175704989154,9.475849240780912,12.954912622017355,7.810778265070988,6.180089571099383,8.806246747937264,9.702664221766799,7.898917823628211,10.757582091622108,10.627091570142849,8.59214784534997,11.84605755667256,2020-10-22
4.3632829636851085,3.53794296855959,4.844656044357787,9.460317709971688,8.299563148788929,9.941351446995911,11.848916757049892,9.748892895878525,13.069581005965292,7.935690923957481,6.365901100126366,8.886437225897568,9.85748031496063,8.117726320168883,10.850804197420528,10.798331114775594,8.842057596407923,11.951149196352295,2020-10-23
4.433591274677066,3.6331629295637335,4.887744333414575,9.563274614658697,8.436835876061654,10.003100424661843,12.056441160520608,10.029973969631236,13.18869007592191,8.064550657845833,6.557383297405782,8.96751951237642,10.026471177404193,8.343499969181934,10.950851310538237,10.982686309180856,9.100147169848807,12.059049132775712,2020-10-24
4.50472824762369,3.731246039483305,4.929415062149648,9.676682919156967,8.572178751179615,10.064687794904055,12.256805856832973,10.317837377982647,13.309631710954447,8.205708763844495,6.754605292499814,9.051329257414704,10.18763579210133,8.574520663512953,11.045886019384563,11.172695845667851,9.364639252577831,12.168422853793734,2020-10-25
4.5803558371922986,3.8319753838654647,4.972225810382647,9.76520132117018,8.707407596728531,10.126384083044982,12.45129338394794,10.592279148590022,13.421846800433839,8.344417602021855,6.950537054931986,9.134604363339033,10.340785398400543,8.7978753640384,11.138392105952507,11.355872886575408,9.6189146285737,12.272171785905867,2020-10-26
4.653692420180356,3.9374774555203516,5.0154170728735075,9.853224284366153,8.846325495438817,10.21920022019503,12.646042570498915,10.8745664994577,13.536980748373102,8.490526276666914,7.155380770088456,9.211994536534602,10.499061589904002,9.02770894648443,11.232663605405486,11.539624103470883,9.880502851012258,12.37917981244909,2020-10-27
4.7319461369729465,4.044088471849866,5.060277540823788,9.949229317395407,8.985809609940233,10.314342953759045,12.840215563991324,11.160747763015184,13.65350406724512,8.636947149334722,7.364846688470973,9.290883631903666,10.660131439049572,9.260909248501472,11.328044208515031,11.71777859456023,10.146179643573797,12.487423211411997,2020-10-28
4.804301730441141,4.153624482086279,5.104310260784791,10.03783422459893,9.128396901541365,10.410300802139039,13.029833242950108,11.453361645878527,13.771277792841648,8.781316434995912,7.578028878317104,9.378161748308928,10.815146308766199,9.499209362528314,11.424404094180009,11.895124471022987,10.417563030218743,12.597086106530506,2020-10-29
4.881543992200829,4.264307518888618,5.15002376310017,10.129545454545454,9.271919235608681,10.523652485058193,13.24128931670282,11.748152521691976,13.891292977223426,8.92690849624619,7.796372184642831,9.467273656433509,10.98617347489098,9.740071266776585,11.52257558130576,12.09025192219816,10.691921006099378,12.70884146583752,2020-10-30
4.953728978796003,4.378027358030709,5.195850292468926,10.215515885498585,9.416746225228058,10.582161056936144,13.437015997830803,12.047789655639912,14.011656927874185,9.087954359622389,8.017286664684457,9.557398163978293,11.14967332850517,9.984753686611091,11.621242777015885,12.275220034569765,10.970517155742753,12.821123020682256,2020-10-31
5.026706068730197,4.481453204971973,5.238975140141359,10.3389745202894,9.625679065743945,10.72250039320541,13.576378796095444,12.255257592190889,14.095499661062906,9.18148368393667,8.15893518174385,9.615049431353603,11.270612663143135,10.165630036827588,11.696257030371202,12.40418910059007,11.160392883396579,12.89787659189796,2020-11-01
5.0932183767974655,4.586668596149159,5.284710577626127,10.48536489462095,9.837892812205096,10.893079977980495,13.711037147505422,12.46611754338395,14.185524132321039,9.27351891771352,8.3018100052033,9.672323087787111,11.391615945267116,10.349128388061082,11.774721789913245,12.525383942940019,11.353171179941588,12.97754971887231,2020-11-02
